id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
2680431,de90ef03-f926-4690-8c0f-32f566724bb9,Sat Feb 13 2016 14:52:07 GMT+1300 (GMT+13),2016-02-13,2016-02-13 01:52:07 UTC,Nuku'alofa,171728,waynemcdougall,"",2016-02-14 06:10:27 UTC,2016-06-25 08:40:39 UTC,research,CC-BY-NC,http://naturewatch.org.nz/observations/2680431,https://inaturalist-open-data.s3.amazonaws.com/photos/3012057/medium.jpg,,,,2,0,false,3,"Owen G Glenn Building, Auckland, Auckland, NZ",-36.8531,174.77098,,,,,,,open,false,,,Australian Magpie,Gymnorhina tibicen,澳洲钟鹊,Aves,8575
6409213,ff003fab-6d0e-42e8-9267-9b2ca966ebf0,Mon May 29 2017 12:03:00 GMT+1200 (GMT+12),2017-05-29,2017-05-29 00:03:00 UTC,Auckland,318550,leafveiled,"",2017-05-29 00:13:04 UTC,2025-05-18 03:27:26 UTC,research,CC-BY,https://www.inaturalist.org/observations/6409213,https://inaturalist-open-data.s3.amazonaws.com/photos/8086684/medium.jpg,,"",,2,0,false,3,"Owen G Glenn Building, Auckland, Auckland, NZ",-36.8528133333,174.7713,,,,,,,open,false,,,Blackbird,Turdus merula,Common Blackbird,Aves,12716
7114851,13ec55b2-d8f3-48cf-ba7c-d2733ebe4952,Wed Jul 19 2017 16:45:17 GMT+1200 (GMT+12),2017-07-19,2017-07-19 04:45:17 UTC,Auckland,330521,jsimons,"",2017-07-19 08:54:35 UTC,2017-07-19 09:01:19 UTC,research,CC0,https://www.inaturalist.org/observations/7114851,https://inaturalist-open-data.s3.amazonaws.com/photos/9150553/medium.jpg,,"",,1,0,false,3,"Old Choral Hall, Auckland, Auckland, NZ",-36.8512443934,174.7702356366,161,,,,161,,open,false,,,Mainland Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
7550147,959a93c2-2135-480b-8d95-b6dab619c154,2017/08/18 3:21 PM NZST,2017-08-18,2017-08-18 03:21:00 UTC,Wellington,422351,kererukade,KereruKade,2017-08-19 01:50:57 UTC,2022-05-23 11:45:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7550147,https://inaturalist-open-data.s3.amazonaws.com/photos/9854188/medium.jpeg,,"",,2,0,false,,"Auckland, 1010, New Zealand",-36.850444897,174.7710335255,30,,,,30,,open,false,,,Australian Magpie,Gymnorhina tibicen,澳洲钟鹊,Aves,8575
7628545,81e4c593-ae2d-472e-b45f-c7750362746b,2017/08/24 2:00 PM NZST,2017-08-24,2017-08-24 02:00:00 UTC,Wellington,422351,kererukade,KereruKade,2017-08-24 07:36:57 UTC,2024-04-20 04:23:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7628545,https://inaturalist-open-data.s3.amazonaws.com/photos/9974966/medium.jpeg,,"",,2,0,false,,"Auckland, 1010, New Zealand",-36.8511317142,174.770405888,18,,,,18,,open,false,,,Tūī (Mainland Tūī),Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
7628552,e6ef83aa-bc5a-4dad-9c57-ebd62925d4e6,2017/08/24 4:34 PM NZST,2017-08-24,2017-08-24 04:34:00 UTC,Wellington,422351,kererukade,KereruKade,2017-08-24 07:38:52 UTC,2022-05-23 11:44:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7628552,https://inaturalist-open-data.s3.amazonaws.com/photos/9974976/medium.jpeg,,"",,3,0,false,,"Auckland, 1010, New Zealand",-36.8510802031,174.770416617,18,,,,18,,open,false,,,Merlo,Turdus merula,Common Blackbird,Aves,12716
7628556,00b5c085-3c8b-4048-89da-06d8da1ad15c,2017/08/24 5:14 PM NZST,2017-08-24,2017-08-24 05:14:00 UTC,Wellington,422351,kererukade,KereruKade,2017-08-24 07:39:54 UTC,2024-06-12 23:41:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7628556,https://inaturalist-open-data.s3.amazonaws.com/photos/9974983/medium.jpeg,,"","",2,0,false,,"Auckland, 1010, New Zealand",-36.8498052929,174.7697246075,18,,,,18,,open,false,,,Silvereye,Zosterops lateralis lateralis,Silvereye,Aves,413547
7628649,e4f1e62d-b256-48be-a609-f3a7f96cca68,2017/08/24 5:25 PM NZST,2017-08-24,2017-08-24 05:25:00 UTC,Wellington,422351,kererukade,KereruKade,2017-08-24 08:16:34 UTC,2022-05-23 11:43:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7628649,https://inaturalist-open-data.s3.amazonaws.com/photos/9975183/medium.jpeg,,"",,1,0,false,,"Auckland, 1010, New Zealand",-36.8506552354,174.7702181339,15,,,,15,,open,false,,,Eastern Rosella,Platycercus eximius,东澳玫瑰鹦鹉,Aves,18920
8258961,39cd1d8f-4eeb-479e-ac79-4e02bcd7ed51,Wed Oct 04 2017 13:19:34 GMT+1300 (GMT+13),2017-10-04,2017-10-04 00:19:34 UTC,Nuku'alofa,318550,leafveiled,"",2017-10-04 21:16:46 UTC,2025-02-01 20:14:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/8258961,https://inaturalist-open-data.s3.amazonaws.com/photos/10952789/medium.jpg,,"",,1,0,false,3,"Kate Edgar Information Commons, Auckland, Auckland, NZ",-36.8523966667,174.7696383333,,,,,,,open,false,,,House Sparrow,Passer domesticus,家麻雀,Aves,13858
8857333,99dc5e68-9c5e-4eb1-ab23-9505c65310a9,2017-11-19 4:39:22 PM NZDT,2017-11-19,2017-11-19 03:39:22 UTC,Wellington,201141,kinow,Bruno P. Kinoshita,2017-11-19 03:40:51 UTC,2022-05-23 11:43:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8857333,https://inaturalist-open-data.s3.amazonaws.com/photos/11905743/medium.jpeg,,"",,2,0,false,2,"12 Princes St, Auckland, 1010, New Zealand",-36.8496954599,174.7699979893,6,,,,6,,open,false,,,Australian Magpie,Gymnorhina tibicen,澳洲钟鹊,Aves,8575
8857346,beabf783-94db-45b8-9251-e5809313c5a2,2017-11-19 4:41:57 PM NZDT,2017-11-19,2017-11-19 03:41:57 UTC,Wellington,201141,kinow,Bruno P. Kinoshita,2017-11-19 03:42:52 UTC,2022-05-23 11:42:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8857346,https://inaturalist-open-data.s3.amazonaws.com/photos/11918786/medium.jpeg,,"",,2,0,false,2,"12 Princes St, Auckland, 1010, New Zealand",-36.8493712866,174.7700372938,8,,,,8,,open,false,,,Eastern Rosella,Platycercus eximius,东澳玫瑰鹦鹉,Aves,18920
15064484,bf01dc3b-777b-43a7-b0c7-598a107f68b7,2018-08-03 2:58:14 PM NZST,2018-08-03,2018-08-03 02:58:14 UTC,Wellington,966805,juan_arteaga,Juan José,2018-08-03 03:03:02 UTC,2024-06-18 12:08:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15064484,https://inaturalist-open-data.s3.amazonaws.com/photos/22493508/medium.jpeg,,"",,2,0,false,2,"38 Princes St, Auckland, 1010, New Zealand",-36.8524659,174.7678325,19,,,,19,,open,false,,,European Goldfinch,Carduelis carduelis britannica,European Goldfinch,Aves,556183
16347325,17b517b7-8dcc-4c75-a6e7-f48fdf77126f,2018-09-09 3:48:41 pm GMT+12:00,2018-09-09,2018-09-09 03:48:41 UTC,Auckland,63000,qgroom,Quentin Groom,2018-09-09 06:58:31 UTC,2022-05-23 11:41:49 UTC,research,CC0,https://www.inaturalist.org/observations/16347325,https://inaturalist-open-data.s3.amazonaws.com/photos/24571970/medium.jpeg,,"",,3,0,false,2,"Grafton Gully Cycleway, Auckland, 1010, New Zealand",-36.85345064,174.77167875,4,,,,4,,open,false,,,Song Thrush,Turdus philomelos,欧歌鸫,Aves,12748
17371286,a4211dad-2901-49f1-a576-3de9d9f6ba15,Wed Oct 03 2018 10:22:12 GMT+1300 (GMT+13),2018-10-03,2018-10-02 21:22:12 UTC,Nuku'alofa,160080,stbobservations,Karen Pratt,2018-10-10 06:19:46 UTC,2022-05-23 11:41:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17371286,https://inaturalist-open-data.s3.amazonaws.com/photos/26383434/medium.jpg,,"",,2,0,false,3,"Auckland, NZ",-36.8495470579,174.7696975491,16,,,,16,,open,false,,,Eastern Rosella,Platycercus eximius,东澳玫瑰鹦鹉,Aves,18920
17425956,c7a9eb4d-b42b-4628-8fa0-f22d625ffd9c,2018/08/07 8:39 AM AEST,2018-08-07,2018-08-06 22:39:00 UTC,Brisbane,1259195,mononymous,Mononymous,2018-10-12 02:45:31 UTC,2022-05-23 11:41:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17425956,https://inaturalist-open-data.s3.amazonaws.com/photos/26483116/medium.jpg,,"Auckland, Australian Magpie, Cracticus tibicen, NZL, New Zealand, University of Auckland, animal, bird, fauna, nature, wildlife",,1,0,false,,"Auckland, 1010, New Zealand",-36.849765,174.7708966667,10,,,,10,,open,false,,,Australian Magpie,Gymnorhina tibicen,澳洲钟鹊,Aves,8575
17762457,b1def0a5-ecff-4782-aa15-683c315bacff,Tue Oct 23 2018 16:41:16 GMT+1300 (GMT+13),2018-10-23,2018-10-23 03:41:16 UTC,Nuku'alofa,949272,peterliu,,2018-10-23 03:42:33 UTC,2022-05-23 11:40:39 UTC,research,,https://www.inaturalist.org/observations/17762457,https://static.inaturalist.org/photos/27094261/medium.jpg,,"",,3,1,false,3,"University of Auckland, Auckland, Auckland, NZ",-36.850975,174.7698216667,10,,,,10,,open,false,,,Eastern Rosella,Platycercus eximius,东澳玫瑰鹦鹉,Aves,18920
21588694,7b89e39f-fac6-47bb-803f-63eb6cd27f33,2019-03-24 4:50:48 PM HST,2019-03-24,2019-03-24 23:50:48 UTC,Pacific Time (US & Canada),209565,erikajbrock,Erika J Brock,2019-03-25 05:47:22 UTC,2022-05-23 12:29:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21588694,https://inaturalist-open-data.s3.amazonaws.com/photos/33417610/medium.jpg,,"",,4,0,false,2,"14 Waterloo Quadrant, Auckland, 1010, New Zealand",-36.8488426208,174.7706451416,,,,,,,open,false,gps,gps,Eurasian Blackbird,Turdus merula,Common Blackbird,Aves,12716
33505819,b3f4c7e6-d0f4-4897-bce6-c7236f8926e7,"September 28, 2019 11:40AM",2019-09-28,2019-09-27 22:40:00 UTC,Wellington,482106,kererucount,Tony Stoddard,2019-09-27 23:45:03 UTC,2019-09-27 23:49:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33505819,https://inaturalist-open-data.s3.amazonaws.com/photos/52628181/medium.jpeg,,"",,1,0,false,95,"Auckland, NZ",-36.8557963,174.7676086,,,,,28476,,open,false,,,New Zealand Pigeon,Hemiphaga novaeseelandiae,Kererū,Aves,204520
35867579,bd60446c-0630-4d16-b2d7-1ecb43bb36b9,Fri Nov 15 2019 12:33:52 GMT+1300 (GMT+13),2019-11-15,2019-11-14 23:33:52 UTC,Nuku'alofa,1259308,elsal,Elsa Liu,2019-11-20 00:04:58 UTC,2022-05-23 11:38:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35867579,https://static.inaturalist.org/photos/56614237/medium.jpg,,"",A baby magpie at the uni,3,0,false,3,"University of Auckland, Auckland, Auckland, NZ",-36.8508416667,174.76953,,,,,,,open,false,,,Australian Magpie,Gymnorhina tibicen,澳洲钟鹊,Aves,8575
37145237,19353e1d-1926-428d-aa90-d90ac47e75c1,2020-01-01,2020-01-01,,Auckland,15329,stephen_thorpe,Stephen Thorpe,2020-01-01 00:13:51 UTC,2022-05-23 11:38:08 UTC,research,CC-BY,https://www.inaturalist.org/observations/37145237,https://inaturalist-open-data.s3.amazonaws.com/photos/58837160/medium.jpeg,,Field ID,"",1,0,false,,Auckland CBD,-36.850022,174.770005,5,,,,5,,open,false,,,Eastern Rosella,Platycercus eximius,东澳玫瑰鹦鹉,Aves,18920
37689968,3b7406ee-1082-4028-917e-2a68563efb3b,2020-01-17,2020-01-17,,Auckland,15329,stephen_thorpe,Stephen Thorpe,2020-01-17 21:27:01 UTC,2024-03-10 00:49:16 UTC,research,CC-BY,https://www.inaturalist.org/observations/37689968,https://inaturalist-open-data.s3.amazonaws.com/photos/59802006/medium.jpeg,,Field ID,"",1,0,false,,Auckland CBD,-36.85143,174.768846,3,,,,3,,open,false,,,Eastern Rosella,Platycercus eximius,东澳玫瑰鹦鹉,Aves,18920
38020025,44489be4-6ccb-4267-886d-f4ab6fa66a34,2020-01-27 11:44:08 AM GMT+13:00,2020-01-27,2020-01-26 22:44:08 UTC,Nuku'alofa,1806366,ecyy,ey,2020-01-27 07:08:54 UTC,2020-03-18 22:07:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38020025,https://inaturalist-open-data.s3.amazonaws.com/photos/60364402/medium.jpeg,,"","its tail spinoff likes a fan, very cute",2,0,false,2,"Grafton, Auckland, New Zealand",-36.8554916382,174.7673034668,,,,,,,open,false,gps,gps,North Island Fantail,Rhipidura fuliginosa placabilis,,Aves,413543
38626448,2db60b3a-f8c6-4416-9e7d-ad397cce196b,2018/01/25 10:08 AM NZDT,2018-01-25,2018-01-24 21:08:00 UTC,Wellington,2567248,dcoling,Don Coling,2020-02-14 04:18:24 UTC,2022-05-23 11:37:16 UTC,research,,https://www.inaturalist.org/observations/38626448,https://static.inaturalist.org/photos/61416339/medium.jpg,,"","Sparrow, Old Government House gardens, Univ of Auckland.",4,0,false,,"Univ Auckland Campus, Auckland CBD, Auckland 1010, New Zealand",-36.8497891563,174.7710193948,52,,,,52,,open,false,,,Passer domesticus domesticus,Passer domesticus domesticus,家麻雀指名亚种,Aves,544795
39830398,39f1dbe1-6052-4466-8199-176290ed8369,Wed Mar 11 2020 18:27:50 GMT+1300 (GMT+13),2020-03-11,2020-03-11 05:27:50 UTC,Nuku'alofa,1020619,yayabenzvi,Yahel Ben-Zvi,2020-03-11 05:30:06 UTC,2022-05-23 11:36:43 UTC,research,,https://www.inaturalist.org/observations/39830398,https://static.inaturalist.org/photos/63231784/medium.jpg,,"",On Melicytus ramiflorus,4,0,false,3,"University of Auckland, Auckland, Auckland, NZ",-36.8507967331,174.7707493791,10,,,,10,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
44961578,09c5bf70-7ad8-4853-86ad-769f4f4fcfc3,2016-11-11 02:11:33,2016-11-11,2016-11-11 02:11:33 UTC,Edinburgh,2883211,rkl,Roy Lowry,2020-05-05 10:04:45 UTC,2023-07-07 20:20:00 UTC,research,CC-BY,https://www.inaturalist.org/observations/44961578,https://inaturalist-open-data.s3.amazonaws.com/photos/71281137/medium.jpg,,"eastern rosella, Auckland, Platycercus eximius",A eastern rosella feeding its chick in central Auckland.,3,0,false,,"Auckland, Auckland Region, New Zealand",-36.853259,174.770311,,,,,,,open,false,,"",Eastern Rosella,Platycercus eximius,东澳玫瑰鹦鹉,Aves,18920
55890030,7991ae27-62ea-41fa-8e79-ca7c3c7b9236,Fri Jul 31 2020 16:54:35 GMT+1200 (GMT+12),2020-07-31,2020-07-31 04:54:35 UTC,Auckland,968968,kamya2,Kamya Patel,2020-08-09 08:36:54 UTC,2022-05-23 11:36:00 UTC,research,,https://www.inaturalist.org/observations/55890030,https://static.inaturalist.org/photos/89025847/medium.jpg,,"",,3,0,false,3,"University of Auckland, Auckland, Auckland, NZ",-36.85113,174.76986667,24,,,,24,,open,false,,,British Goldfinch,Carduelis carduelis britannica,European Goldfinch,Aves,556183
64122960,6d8c18fd-6580-40dc-9d6e-5f8d9cd9a754,Wed Nov 04 2020 08:03:12 GMT+1300 (GMT+13),2020-11-04,2020-11-03 19:03:12 UTC,Nuku'alofa,2742270,mcstanley,,2020-11-03 19:04:05 UTC,2024-04-22 22:52:21 UTC,research,CC0,https://www.inaturalist.org/observations/64122960,https://inaturalist-open-data.s3.amazonaws.com/photos/103039309/medium.jpg,,"","",1,0,false,3,"Owen G Glenn Building, Auckland, Auckland, NZ",-36.8527247332,174.7713079288,65,,,,65,,open,false,,,Australian Magpie,Gymnorhina tibicen,澳洲钟鹊,Aves,8575
65773763,92e139b1-c7bc-489c-8138-29ce94416ebc,2020-11-29 10:18:24 AM GMT+13:00,2020-11-29,2020-11-28 21:18:24 UTC,Nuku'alofa,5302,meurkc,Colin Meurk,2020-11-28 21:20:02 UTC,2024-10-25 15:51:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/65773763,,https://static.inaturalist.org/sounds/151397.m4a?1606598408,"",In melaleuca,2,0,false,2,"Alfred St/University General Library, Auckland CBD, Auckland 1010, New Zealand",-36.8513496034,174.7696790099,10,,,,10,,open,false,,,House Sparrow,Passer domesticus,家麻雀,Aves,13858
66237841,966c71d6-645c-41cd-81af-dd24e676a05c,2020-12-07 6:28:04 PM GMT+13:00,2020-12-07,2020-12-07 05:28:04 UTC,Nuku'alofa,3870948,spil030,Scott,2020-12-07 05:34:18 UTC,2022-03-06 17:54:00 UTC,research,CC0,https://www.inaturalist.org/observations/66237841,https://inaturalist-open-data.s3.amazonaws.com/photos/106733254/medium.jpeg,,"",Sorry the pics aren't better. Bird wouldn't stop moving! ,2,0,false,2,"3 Symonds St, Auckland CBD, Auckland 1010, New Zealand",-36.8500711068,174.7710588543,4,,,,4,,open,false,,,North Island Fantail,Rhipidura fuliginosa placabilis,,Aves,413543
67761354,67948b57-62b5-4ef1-bde2-22a2aadbabbb,2021-01-09 9:21:53 AM GMT+13:00,2021-01-09,2021-01-08 20:21:53 UTC,Nuku'alofa,3937861,philip_mccrory,Philip McCrory,2021-01-08 20:22:44 UTC,2021-01-10 11:50:01 UTC,research,,https://www.inaturalist.org/observations/67761354,https://static.inaturalist.org/photos/109569561/medium.jpeg,,"",,2,0,false,2,"Opp 8 Grafton Rd, Auckland CBD, Auckland 1010, New Zealand",-36.8521571007,174.7707849662,8,,,,8,,open,false,,,New Zealand Pigeon,Hemiphaga novaeseelandiae novaeseelandiae,Kererū,Aves,413481
70907821,78a30cdb-e464-450b-96af-8413dc5c516b,Wed Mar 10 2021 12:47:47 GMT+1300 (GMT+13),2021-03-10,2021-03-09 23:47:47 UTC,Nuku'alofa,4087375,carrat,,2021-03-09 23:52:31 UTC,2021-03-11 00:43:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70907821,https://inaturalist-open-data.s3.amazonaws.com/photos/115359415/medium.jpg,,"","Sorry for the bad photo quality.

Definitely not a wax eye, very small grey bird with lighter grey on the underbelly and darker grey on the head wings and breast. The call was the distinct call of a grey warbler. With fast rising and falling high pitched notes. ",3,0,false,3,"Whitaker Place, Grafton, Auckland, NZ",-36.85609667,174.767075,23,,,,23,,open,false,,,Gray Gerygone,Gerygone igata,Riroriro (Grey Warbler),Aves,13494
71324325,714b4ee0-ba46-452e-93da-5875d6361f44,Tue Mar 16 2021 10:24:07 GMT+1300 (GMT+13),2021-03-16,2021-03-15 21:24:07 UTC,Nuku'alofa,330521,jsimons,"",2021-03-15 21:32:37 UTC,2021-04-02 07:01:24 UTC,research,CC0,https://www.inaturalist.org/observations/71324325,https://inaturalist-open-data.s3.amazonaws.com/photos/116106929/medium.jpg,,"","",5,0,false,3,"University of Auckland, Auckland, Auckland, NZ",-36.850495,174.76912,10,,,,10,,open,false,,,Tui,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
90229277,4a534cca-fe9b-4ae9-b899-90f9ce998db4,2021-08-07 17:26:43,2021-08-07,2021-08-07 17:26:43 UTC,UTC,1806366,ecyy,ey,2021-08-07 05:28:15 UTC,2021-09-09 02:50:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90229277,https://inaturalist-open-data.s3.amazonaws.com/photos/149239926/medium.jpeg,,"",,3,0,false,2,"Opp 8 Grafton Rd, Auckland CBD, Auckland 1010, New Zealand",-36.8527286111,174.7703104167,,,,,,,open,false,,,Western European Blackbird,Turdus merula merula,,Aves,341569
90931013,30e1c150-0911-460d-a2b0-cdfbc1943c01,2021-08-03 12:19:29,2021-08-03,2021-08-03 00:19:29 UTC,Wellington,611792,nbir012,Neil Birrell,2021-08-12 21:15:02 UTC,2021-08-14 10:38:26 UTC,research,CC0,https://www.inaturalist.org/observations/90931013,https://inaturalist-open-data.s3.amazonaws.com/photos/150335065/medium.jpeg,,"",,2,0,false,2,"Auckland CBD, Auckland, New Zealand",-36.8504,174.7701527778,,,,,,,open,false,gps,gps,New Zealand Pigeon,Hemiphaga novaeseelandiae novaeseelandiae,Kererū,Aves,413481
99154621,ca72ae9b-f4b6-4ae6-b1a8-8944972fffbd,2021-10-24 13:31:00,2021-10-24,2021-10-24 00:31:00 UTC,Wellington,15329,stephen_thorpe,Stephen Thorpe,2021-10-24 00:31:30 UTC,2021-10-24 03:42:40 UTC,research,CC-BY,https://www.inaturalist.org/observations/99154621,https://inaturalist-open-data.s3.amazonaws.com/photos/165259736/medium.jpeg,,"GPS, in situ","City campus of the University of Auckland, Auckland CBD, Auckland 1010.",1,0,false,2,"Auckland, New Zealand",-36.8505466667,174.76975,8,,,,8,,open,false,,,British Chaffinch,Fringilla coelebs gengleri,,Aves,199155
105528786,108d0b17-de16-4fd8-a083-00d4030e9031,2022-01-24 17:28:51,2022-01-24,2022-01-24 04:28:51 UTC,Wellington,5322939,ecoellis,Ellis Nimick,2022-01-25 00:42:00 UTC,2022-05-23 11:32:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/105528786,https://static.inaturalist.org/photos/177082495/medium.jpeg,,"",,2,0,false,2,"Stop A Waterloo Quadrant, Auckland CBD, Auckland 1010, New Zealand",-36.8506483,174.7727859,,,,,,,open,false,gps,gps,Australian Magpie,Gymnorhina tibicen,澳洲钟鹊,Aves,8575
110148239,f3402606-7742-48f4-b01e-4eefd7da2dea,2022-04-02 16:19:30,2022-04-02,2022-04-02 04:19:30 UTC,Wellington,3870948,spil030,Scott,2022-04-02 03:21:06 UTC,2024-08-10 01:57:29 UTC,research,CC0,https://www.inaturalist.org/observations/110148239,https://inaturalist-open-data.s3.amazonaws.com/photos/185765802/medium.jpeg,https://static.inaturalist.org/sounds/383189.m4a?1648871406,"",,2,0,false,2,"Auckland, NZ",-36.8508981,174.7687713,24,,,,24,,open,false,,,Tūī,Prosthemadera novaeseelandiae novaeseelandiae,Tūī (Mainland Tūī),Aves,413522
117524361,38cde59d-188d-4c21-8681-957f2cce8b70,2022-05-18 11:48:36,2022-05-18,2022-05-17 23:48:36 UTC,Wellington,5644245,littlecrowinahat,"",2022-05-17 23:56:23 UTC,2022-05-18 21:46:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/117524361,https://inaturalist-open-data.s3.amazonaws.com/photos/198489580/medium.jpeg,,"",,2,0,false,2,"Auckland CBD, Auckland, New Zealand",-36.8509946195,174.7703378275,19,,,,19,,open,false,gps,gps,Eastern Rosella,Platycercus eximius,东澳玫瑰鹦鹉,Aves,18920
117527486,9293d0c7-f9da-4278-b944-3bf19121a844,2022-05-18 12:23:29,2022-05-18,2022-05-18 00:23:29 UTC,Wellington,5644245,littlecrowinahat,"",2022-05-18 00:26:06 UTC,2022-05-18 21:46:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/117527486,https://inaturalist-open-data.s3.amazonaws.com/photos/198495726/medium.jpeg,,"",,2,0,false,2,"Auckland CBD, Auckland, New Zealand",-36.8509871075,174.7703783959,19,,,,19,,open,false,,,Western European Blackbird,Turdus merula merula,,Aves,341569
118452100,6d3e434e-053a-48d1-93d5-51972a38cc9b,2022-05-24 12:08:12,2022-05-24,2022-05-24 00:08:12 UTC,Wellington,5644245,littlecrowinahat,"",2022-05-24 00:25:51 UTC,2026-02-08 13:58:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/118452100,https://inaturalist-open-data.s3.amazonaws.com/photos/200131797/medium.jpeg,,"",Pattern on back look like feral pigeon. Appears to be a mostly white feral pigeon ,2,0,false,2,"Alfred Street, Auckland CBD, Auckland 1010, New Zealand",-36.8503952634,174.7689695656,17,,,,17,,open,false,gps,gps,Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767
138426577,51e94a84-0799-4c83-b0c9-8a4e8efa9586,2022-10-05 13:24:28,2022-10-05,2022-10-05 00:24:28 UTC,Wellington,5644245,littlecrowinahat,"",2022-10-11 20:28:25 UTC,2022-10-13 05:52:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/138426577,https://inaturalist-open-data.s3.amazonaws.com/photos/236595128/medium.jpeg,,"","It's on females too.
I think the colour is from pollen, it looks a bit hard and crusted rather than soft like the rest of the feathers",2,0,false,2,"Auckland CBD, Auckland, New Zealand",-36.8526896396,174.7711401433,7,,,,7,,open,false,gps,gps,European house sparrow,Passer domesticus domesticus,家麻雀指名亚种,Aves,544795
143455872,e48af316-c407-48c1-b1db-6a32e5171bd3,2022-12-02 11:24:38+13:00,2022-12-02,2022-12-01 22:24:38 UTC,Wellington,5545541,violetvioletviolet,,2022-12-01 22:25:21 UTC,2023-06-09 11:29:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/143455872,https://inaturalist-open-data.s3.amazonaws.com/photos/246029071/medium.jpg,,"","",1,0,false,3,"University of Auckland - City Campus, Auckland, Auckland, NZ",-36.8505866667,174.7707833333,35,,,,35,,open,false,,,Sacred Kingfisher,Todiramphus sanctus,白眉翡翠,Aves,2464
164576189,3c44a6a9-8d69-46f6-9ad6-f18733162ea2,2023-05-30 16:23:37+12:00,2023-05-30,2023-05-30 04:23:37 UTC,Wellington,4099024,yashvi1720,,2023-05-30 04:26:23 UTC,2023-05-30 22:35:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164576189,https://inaturalist-open-data.s3.amazonaws.com/photos/284771800/medium.jpg,,"","",3,0,false,3,"North Island, Auckland, Auckland, NZ",-36.8509457981,174.7721542861,9,,,,9,,open,false,,,Tasmanian Silvereye,Zosterops lateralis lateralis,Silvereye,Aves,413547
164576320,b5746756-488e-4481-bb6a-667c81c281aa,2023-05-30 16:27:24+12:00,2023-05-30,2023-05-30 04:27:24 UTC,Wellington,4099024,yashvi1720,,2023-05-30 04:27:31 UTC,2023-05-30 22:35:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164576320,https://inaturalist-open-data.s3.amazonaws.com/photos/284771982/medium.jpg,,"","",3,0,false,3,"North Island, Auckland, Auckland, NZ",-36.8511216068,174.7717825247,46,,,,46,,open,false,,,European Common Starling,Sturnus vulgaris vulgaris,紫翅椋鸟指名亚种,Aves,577950
173377755,2f228cf9-6c14-478f-b37b-43a867759f82,2023-07-12 11:14:51+12:00,2023-07-12,2023-07-11 23:14:51 UTC,Wellington,330521,jsimons,"",2023-07-17 08:33:48 UTC,2023-07-17 09:09:16 UTC,research,CC0,https://www.inaturalist.org/observations/173377755,https://inaturalist-open-data.s3.amazonaws.com/photos/301088112/medium.jpg,,"",Sparrows on a mossy rock,1,0,false,3,"University of Auckland - City Campus, Auckland, Auckland, NZ",-36.8513033333,174.7689366667,35,,,,35,,open,false,,,House Sparrow,Passer domesticus,家麻雀,Aves,13858
